1.306836754083633423e-01,9.692390263080596924e-02,8.120903968811035156e-01,1.102080848067998886e-02,8.842343837022781372e-02,6.368649005889892578e-01,7.658087015151977539e-01,-3.001893162727355957e-01,5.385478958487510681e-02,2.823252081871032715e-01,1.486196517944335938e-01,3.988106921315193176e-02,3.875248134136199951e-03,-1.655312255024909973e-02,-1.209431663155555725e-01,-3.255237340927124023e-01,-8.277908898890018463e-03,-1.204556077718734741e-01,7.278008759021759033e-02,1.521217226982116699e-01,2.980805337429046631e-01,4.730883836746215820e-01,-5.790987014770507812e-01,9.883924722671508789e-01,2.915190756320953369e-01,-1.545053571462631226e-01,-6.724915504455566406e-01,3.248523175716400146e-01,9.620404839515686035e-01,-2.282112538814544678e-01
1.387163847684860229e-01,1.058841124176979065e-01,8.097476959228515625e-01,9.210158139467239380e-03,8.278565853834152222e-02,6.169496774673461914e-01,7.825821638107299805e-01,-3.239238262176513672e-01,4.359580576419830322e-02,2.648217082023620605e-01,1.278360784053802490e-01,3.689442202448844910e-02,4.994135349988937378e-03,-3.680495778098702431e-03,-9.113570302724838257e-02,-2.670414447784423828e-01,-8.646628819406032562e-03,-1.289753317832946777e-01,6.870294362306594849e-02,1.484847813844680786e-01,2.694554030895233154e-01,4.570374786853790283e-01,-5.922283530235290527e-01,9.912688732147216797e-01,2.890439331531524658e-01,-1.494198292493820190e-01,-6.149683594703674316e-01,3.244866728782653809e-01,9.932260513305664062e-01,-2.115318626165390015e-01
1.485769301652908325e-01,1.150028333067893982e-01,8.070815205574035645e-01,7.291806396096944809e-03,7.694108784198760986e-02,5.949082970619201660e-01,8.000693917274475098e-01,-3.508233726024627686e-01,3.313617408275604248e-02,2.479905486106872559e-01,1.102499291300773621e-01,3.689143434166908264e-02,4.458329174667596817e-03,1.151580736041069031e-02,-5.901891365647315979e-02,-2.006869912147521973e-01,-9.589087218046188354e-03,-1.401826888322830200e-01,6.178370490670204163e-02,1.480507552623748779e-01,2.276717424392700195e-01,4.430209100246429443e-01,-6.028961539268493652e-01,9.885585904121398926e-01,2.862975597381591797e-01,-1.353238224983215332e-01,-5.507603883743286133e-01,3.432008028030395508e-01,1.016251564025878906e+00,-2.044091820716857910e-01
1.554004698991775513e-01,1.217909380793571472e-01,8.040085434913635254e-01,4.635429941117763519e-03,6.925284117460250854e-02,5.730620026588439941e-01,8.165674805641174316e-01,-3.776564002037048340e-01,2.936313673853874207e-02,2.308311909437179565e-01,8.946322649717330933e-02,4.293178394436836243e-02,-5.791859235614538193e-03,2.573243342339992523e-02,-2.808259427547454834e-02,-1.321899890899658203e-01,-8.842910639941692352e-03,-1.514686942100524902e-01,5.510890483856201172e-02,1.448195725679397583e-01,1.791389286518096924e-01,4.372791647911071777e-01,-6.187854409217834473e-01,9.723619818687438965e-01,2.819522321224212646e-01,-1.197835728526115417e-01,-4.978236258029937744e-01,3.758261203765869141e-01,1.024862527847290039e+00,-2.111233621835708618e-01
1.670598387718200684e-01,1.390390247106552124e-01,8.008327484130859375e-01,6.144662853330373764e-03,6.638878583908081055e-02,5.380376577377319336e-01,8.402798771858215332e-01,-3.729216754436492920e-01,2.005000598728656769e-02,2.591467499732971191e-01,6.532623618841171265e-02,1.649828068912029266e-02,-1.047099754214286804e-02,4.930509254336357117e-02,-7.348456885665655136e-03,-4.149834066629409790e-02,1.188518130220472813e-03,-1.853449791669845581e-01,5.857346579432487488e-02,1.674393564462661743e-01,1.252823173999786377e-01,4.345027506351470947e-01,-6.311832070350646973e-01,9.173553586006164551e-01,2.735285460948944092e-01,-9.171942621469497681e-02,-4.548504352569580078e-01,4.214711189270019531e-01,1.025994181632995605e+00,-2.343230098485946655e-01
1.742187142372131348e-01,1.482867151498794556e-01,7.984964847564697266e-01,3.402579110115766525e-03,6.170786544680595398e-02,5.174211859703063965e-01,8.534962534904479980e-01,-3.836006820201873779e-01,2.906597964465618134e-02,2.558938264846801758e-01,5.322861671447753906e-02,1.808322034776210785e-02,-1.588937640190124512e-02,6.427946686744689941e-02,1.349214743822813034e-02,1.979045756161212921e-02,4.004874732345342636e-03,-1.949902623891830444e-01,5.344209820032119751e-02,1.756207197904586792e-01,6.458019465208053589e-02,4.512371122837066650e-01,-6.378477215766906738e-01,8.701757192611694336e-01,2.574358880519866943e-01,-6.448554247617721558e-02,-4.339240193367004395e-01,4.627258479595184326e-01,1.025461912155151367e+00,-2.545683681964874268e-01
1.831463873386383057e-01,1.590596139430999756e-01,7.961305975914001465e-01,7.340257525356719270e-06,5.483102425932884216e-02,4.970830976963043213e-01,8.659687638282775879e-01,-3.918613791465759277e-01,3.751827776432037354e-02,2.550492882728576660e-01,3.344752267003059387e-02,1.103234197944402695e-02,-2.309081144630908966e-02,8.739423006772994995e-02,3.829159587621688843e-02,8.557288348674774170e-02,6.643246393650770187e-03,-2.017479389905929565e-01,4.705614596605300903e-02,1.671338379383087158e-01,-1.194265484809875488e-02,4.750896096229553223e-01,-6.432942152023315430e-01,8.086755275726318359e-01,2.492215186357498169e-01,-3.664320707321166992e-02,-4.127748012542724609e-01,5.048196911811828613e-01,1.020471096038818359e+00,-2.800388634204864502e-01
1.921434849500656128e-01,1.718314141035079956e-01,7.945705652236938477e-01,-3.773649455979466438e-03,5.080314725637435913e-02,4.761332273483276367e-01,8.778963088989257812e-01,-3.879255354404449463e-01,5.348101258277893066e-02,2.652713954448699951e-01,1.851369813084602356e-02,1.182005833834409714e-02,-3.265948966145515442e-02,1.069595590233802795e-01,5.610519275069236755e-02,1.438778340816497803e-01,1.158797182142734528e-02,-2.020965367555618286e-01,4.870167374610900879e-02,1.536360383033752441e-01,-8.971850574016571045e-02,5.089947581291198730e-01,-6.424854397773742676e-01,7.367001175880432129e-01,2.345474660396575928e-01,-1.573124155402183533e-02,-4.055015742778778076e-01,5.436112880706787109e-01,1.013626575469970703e+00,-3.073925971984863281e-01
1.986109912395477295e-01,1.840955615043640137e-01,7.935194373130798340e-01,-6.587074138224124908e-03,4.587121680378913879e-02,4.615211188793182373e-01,8.859180212020874023e-01,-3.762003779411315918e-01,6.970737874507904053e-02,2.784926891326904297e-01,1.081006880849599838e-02,2.072394266724586487e-02,-4.370278492569923401e-02,1.257599592208862305e-01,6.883676350116729736e-02,1.975518912076950073e-01,2.203117869794368744e-02,-2.030308246612548828e-01,4.962515458464622498e-02,1.362580060958862305e-01,-1.792297363281250000e-01,5.564106106758117676e-01,-6.248341798782348633e-01,6.668357253074645996e-01,2.169564366340637207e-01,4.947022534906864166e-03,-4.080741107463836670e-01,5.704242587089538574e-01,1.017120361328125000e+00,-3.259502649307250977e-01
2.067164480686187744e-01,1.929251104593276978e-01,7.935441732406616211e-01,-7.464568596333265305e-03,4.119614511728286743e-02,4.472205042839050293e-01,8.934433460235595703e-01,-3.559478819370269775e-01,8.714699745178222656e-02,2.859099805355072021e-01,1.171754766255617142e-02,3.746150434017181396e-02,-5.293009430170059204e-02,1.404885351657867432e-01,8.226231485605239868e-02,2.659682929515838623e-01,3.691908717155456543e-02,-1.930163800716400146e-01,6.150310486555099487e-02,1.141437366604804993e-01,-2.646098434925079346e-01,6.066121459007263184e-01,-6.020774841308593750e-01,6.169638633728027344e-01,2.079938203096389771e-01,1.926950924098491669e-02,-4.176834225654602051e-01,5.794760584831237793e-01,1.026052474975585938e+00,-3.268845379352569580e-01
